geneID,x,y,MIDCount,ExonCount,label
Gene013,1071.1,427.7,1,1,184.0
Gene012,1060.7,454.9,1,1,184.0
Gene019,1066.9,441.8,1,1,184.0
Gene018,1063.5,445.8,1,1,184.0
Gene045,1088.9,437.2,1,1,184.0
Gene019,1049.1,455.6,1,1,184.0
Gene019,1078.5,452.5,1,1,184.0
Gene016,1071.6,417.7,1,1,184.0
Gene040,1063.0,433.1,1,1,184.0
Gene010,1045.0,434.7,1,1,184.0
Gene058,1088.9,456.7,1,1,114.0
Gene018,1054.3,433.0,1,1,184.0
Gene017,1060.7,429.9,1,1,184.0
Gene059,1089.2,430.8,1,1,53.0
Gene000,1070.1,438.2,1,1,184.0
Gene013,1049.7,438.9,1,1,184.0
Gene008,1075.9,468.8,1,1,184.0
Gene015,1034.5,445.3,1,1,184.0
Gene027,1085.3,438.9,1,1,184.0
Gene027,1082.3,438.6,1,1,184.0
Gene024,1063.9,457.4,1,1,184.0
Gene016,1047.8,462.8,1,1,184.0
Gene017,1090.0,460.7,1,1,184.0
Gene017,1097.9,430.0,1,1,184.0
Gene015,1074.1,440.2,1,1,184.0
Gene013,1063.8,447.8,1,1,184.0
Gene052,1062.7,441.6,1,1,184.0
Gene024,1068.1,442.9,1,1,184.0
Gene050,1076.0,438.4,1,1,184.0
Gene019,1065.7,443.6,1,1,184.0
Gene018,1106.9,449.4,1,1,184.0
Gene024,707.2,1258.3,1,1,185.0
Gene013,703.4,1244.4,1,1,185.0
Gene040,715.9,1231.5,1,1,185.0
Gene023,689.8,1256.5,1,1,185.0
Gene045,715.0,1244.6,1,1,185.0
Gene010,701.5,1254.9,1,1,185.0
Gene020,700.0,1264.5,1,1,185.0
Gene028,717.4,1247.0,1,1,185.0
Gene014,704.6,1263.5,1,1,185.0
Gene008,713.8,1268.1,1,1,185.0
Gene027,723.2,1214.6,1,1,185.0
Gene042,702.1,1246.6,1,1,185.0
Gene021,686.2,1272.2,1,1,185.0
Gene029,724.8,1269.5,1,1,185.0
Gene023,692.4,1259.7,1,1,185.0
Gene050,719.6,1253.4,1,1,185.0
Gene026,691.0,1257.1,1,1,185.0
Gene029,696.8,1237.5,1,1,185.0
Gene021,688.0,1235.6,1,1,185.0
Gene053,702.7,1248.1,1,1,185.0
Gene032,692.2,1247.2,1,1,185.0
Gene010,713.4,1249.2,1,1,185.0
Gene001,688.3,1243.5,1,1,185.0
Gene005,704.5,1249.8,1,1,185.0
Gene022,702.8,1268.5,1,1,185.0
Gene023,706.0,1236.0,1,1,185.0
Gene020,721.1,1224.2,1,1,185.0
Gene036,729.6,1243.1,1,1,8.0
Gene010,713.9,1233.9,1,1,185.0
Gene028,719.1,1230.6,1,1,185.0
Gene028,740.6,1249.5,1,1,185.0
Gene020,688.4,1253.7,1,1,185.0
Gene027,723.4,1249.8,1,1,267.0
Gene020,680.5,1262.2,1,1,185.0
Gene021,695.8,1246.0,1,1,185.0
Gene026,715.5,1266.5,1,1,185.0
Gene009,739.5,1254.4,1,1,185.0
Gene020,714.6,1224.6,1,1,185.0
Gene038,728.4,1256.7,1,1,185.0
Gene033,713.7,1244.9,1,1,185.0
Gene052,706.5,1253.3,1,1,185.0
Gene016,672.2,1236.8,1,1,185.0
Gene029,695.3,1248.3,1,1,149.0
Gene051,682.6,1273.3,1,1,185.0
Gene025,716.9,1246.6,1,1,185.0
Gene033,716.3,1239.2,1,1,185.0
Gene025,713.6,1237.7,1,1,256.0
Gene027,695.0,1261.2,1,1,185.0
Gene010,688.6,1261.9,1,1,185.0
Gene028,705.2,1259.7,1,1,185.0
Gene028,700.4,1210.4,1,1,185.0
Gene026,686.6,1243.5,1,1,185.0
Gene019,705.0,1238.9,1,1,83.0
Gene036,705.0,1247.6,1,1,185.0
Gene044,681.2,1240.6,1,1,185.0
Gene012,709.5,1258.7,1,1,185.0
Gene029,718.2,1253.8,1,1,185.0
Gene026,683.6,1224.8,1,1,185.0
Gene022,712.4,1243.2,1,1,185.0
Gene022,698.4,1250.4,1,1,185.0
Gene048,706.6,1259.6,1,1,185.0
Gene022,698.2,1256.7,1,1,185.0
Gene049,706.2,1250.8,1,1,185.0
Gene027,718.2,1262.2,1,1,185.0
Gene029,673.3,1237.2,1,1,185.0
Gene021,696.6,1242.3,1,1,185.0
Gene032,685.9,1246.3,1,1,185.0
Gene050,690.9,1246.1,1,1,185.0
Gene029,684.5,1246.6,1,1,185.0
Gene026,703.3,1248.4,1,1,185.0
Gene025,712.6,1242.5,1,1,185.0
Gene005,723.3,1252.0,1,1,185.0
Gene032,711.9,1236.1,1,1,185.0
Gene029,723.3,1221.8,1,1,185.0
Gene029,713.0,1234.6,1,1,139.0
Gene026,696.4,1233.5,1,1,185.0
Gene025,718.1,1256.3,1,1,185.0
Gene026,686.4,1287.8,1,1,185.0
Gene026,709.0,1259.0,1,1,185.0
Gene026,755.2,1240.4,1,1,185.0
Gene007,709.0,1247.4,1,1,83.0
Gene017,693.0,1236.4,1,1,185.0
Gene021,688.9,1246.5,1,1,185.0
Gene028,713.6,1233.0,1,1,185.0
Gene034,690.9,1217.3,1,1,185.0
Gene046,705.0,1252.4,1,1,185.0
Gene037,691.8,1251.5,1,1,185.0
Gene026,687.1,1238.3,1,1,120.0
Gene059,709.7,1234.0,1,1,185.0
Gene027,684.7,1241.8,1,1,185.0
Gene029,725.7,1241.7,1,1,185.0
Gene038,696.6,1229.2,1,1,185.0
Gene008,695.0,1248.1,1,1,185.0
Gene025,707.7,1243.6,1,1,264.0
Gene000,717.6,1264.2,1,1,185.0
Gene022,722.6,1262.0,1,1,185.0
Gene052,702.1,1252.9,1,1,185.0
Gene029,726.7,1264.0,1,1,185.0
Gene059,726.3,1266.8,1,1,185.0
Gene023,708.0,1263.6,1,1,185.0
Gene027,679.8,1247.7,1,1,185.0
Gene021,696.4,1263.1,1,1,185.0
Gene022,707.8,1249.6,1,1,185.0
Gene028,714.5,1236.4,1,1,185.0
Gene029,707.0,1275.8,1,1,185.0
Gene051,699.1,1244.0,1,1,185.0
Gene054,692.5,1251.8,1,1,185.0
Gene026,719.5,1228.7,1,1,185.0
Gene027,726.8,1232.1,1,1,185.0
Gene020,729.3,1258.6,1,1,185.0
Gene031,700.5,1249.0,1,1,185.0
Gene022,701.9,1237.9,1,1,185.0
Gene021,676.8,1250.4,1,1,199.0
Gene028,705.1,1240.5,1,1,185.0
Gene025,709.0,1274.5,1,1,185.0
Gene023,712.6,1245.0,1,1,185.0
Gene003,694.4,1236.9,1,1,185.0
Gene054,706.2,1252.9,1,1,185.0
Gene022,695.2,1242.0,1,1,185.0
Gene025,724.5,1257.9,1,1,185.0
Gene010,713.3,1253.7,1,1,185.0
Gene026,713.6,1243.2,1,1,185.0
Gene021,696.2,1232.2,1,1,185.0
Gene038,713.5,1240.4,1,1,185.0
Gene008,719.1,1237.0,1,1,185.0
Gene040,700.5,1256.4,1,1,185.0
Gene010,708.4,1248.8,1,1,185.0
Gene023,701.4,1252.0,1,1,280.0
Gene025,718.2,1278.0,1,1,185.0
Gene029,723.7,1254.4,1,1,185.0
Gene021,688.8,1243.0,1,1,185.0
Gene025,726.9,1243.9,1,1,185.0
Gene028,738.3,1242.8,1,1,185.0
Gene028,720.5,1247.5,1,1,185.0
Gene024,716.2,1226.2,1,1,185.0
Gene055,729.7,1237.3,1,1,185.0
Gene021,706.4,1231.3,1,1,185.0
Gene029,694.8,1227.1,1,1,185.0
Gene026,705.6,1229.7,1,1,185.0
Gene054,700.7,1240.2,1,1,185.0
Gene039,686.8,1250.2,1,1,185.0
Gene031,722.2,1219.2,1,1,185.0
Gene026,698.7,1254.6,1,1,185.0
Gene030,760.2,1264.4,1,1,185.0
Gene002,717.0,1241.7,1,1,185.0
Gene008,703.1,1235.0,1,1,185.0
Gene031,715.5,1239.8,1,1,185.0
Gene013,703.3,1263.0,1,1,185.0
Gene014,716.5,1226.5,1,1,185.0
Gene008,710.8,1265.8,1,1,185.0
Gene020,697.4,1261.9,1,1,185.0
Gene006,724.0,1238.9,1,1,185.0
Gene055,713.3,1241.3,1,1,185.0
Gene009,710.0,1248.7,1,1,185.0
Gene025,692.2,1254.6,1,1,185.0
Gene023,705.0,1225.6,1,1,185.0
Gene040,702.7,1239.1,1,1,278.0
Gene028,690.5,1232.6,1,1,185.0
Gene028,704.1,1264.3,1,1,185.0
Gene003,711.1,1258.8,1,1,185.0
Gene027,726.0,1242.0,1,1,185.0
Gene025,699.4,1239.2,1,1,185.0
Gene028,727.9,1252.0,1,1,185.0
Gene002,697.1,1215.4,1,1,185.0
Gene023,719.0,1234.8,1,1,185.0
Gene021,696.3,1239.2,1,1,185.0
Gene021,714.6,1246.4,1,1,185.0
Gene025,677.7,1256.1,1,1,185.0
Gene026,693.8,1239.6,1,1,185.0
Gene027,705.5,1249.0,1,1,185.0
Gene023,687.1,1269.6,1,1,185.0
Gene029,690.0,1241.4,1,1,185.0
Gene021,696.2,1245.7,1,1,185.0
Gene024,700.6,1259.1,1,1,185.0
Gene020,694.2,1256.2,1,1,185.0
Gene028,669.1,1246.1,1,1,185.0
Gene031,694.0,1273.4,1,1,185.0
Gene050,700.5,1252.1,1,1,185.0
Gene029,685.4,1251.7,1,1,185.0
Gene028,691.7,1262.1,1,1,185.0
Gene020,688.6,1251.9,1,1,185.0
Gene029,708.7,1240.7,1,1,185.0
Gene027,720.2,1238.7,1,1,185.0
Gene028,694.8,1250.1,1,1,185.0
Gene054,712.9,1219.0,1,1,18.0
Gene035,713.1,1255.8,1,1,185.0
Gene025,681.9,1248.0,1,1,185.0
Gene023,691.2,1266.3,1,1,185.0
Gene022,703.8,1268.3,1,1,185.0
Gene024,736.4,1241.7,1,1,185.0
Gene022,713.1,1238.7,1,1,185.0
Gene026,707.0,1248.0,1,1,185.0
Gene025,715.8,1250.2,1,1,185.0
Gene001,693.1,1268.2,1,1,185.0
Gene013,717.1,1243.4,1,1,185.0
Gene010,707.5,1235.1,1,1,185.0
Gene024,730.0,1229.3,1,1,185.0
Gene028,687.5,1237.2,1,1,185.0
Gene024,699.2,1241.1,1,1,185.0
Gene034,716.3,1243.4,1,1,185.0
Gene023,721.0,1225.1,1,1,185.0
Gene029,704.3,1251.3,1,1,185.0
Gene058,725.5,1261.5,1,1,185.0
Gene022,719.9,1243.6,1,1,185.0
Gene044,692.5,1229.7,1,1,185.0
Gene024,709.8,1239.8,1,1,185.0
Gene023,704.2,1233.4,1,1,185.0
Gene052,691.4,1222.2,1,1,185.0
Gene022,724.5,1244.1,1,1,185.0
Gene039,713.0,1246.0,1,1,28.0
Gene028,733.6,1265.3,1,1,185.0
Gene017,724.0,1243.6,1,1,185.0
Gene027,706.4,1238.9,1,1,185.0
Gene029,706.2,1237.5,1,1,185.0
Gene027,713.1,1256.0,1,1,185.0
Gene031,728.6,1241.7,1,1,185.0
Gene044,707.2,1247.3,1,1,185.0
Gene021,693.1,1244.1,1,1,185.0
Gene054,726.6,1224.1,1,1,185.0
Gene040,701.5,1226.3,1,1,185.0
Gene027,727.2,1245.6,1,1,185.0
Gene020,698.2,1250.4,1,1,185.0
Gene052,706.9,1286.8,1,1,185.0
Gene022,683.5,1255.6,1,1,51.0
Gene049,708.0,1248.3,1,1,185.0
Gene024,738.3,1248.8,1,1,185.0
Gene056,735.9,1246.4,1,1,185.0
Gene053,706.9,1237.6,1,1,185.0
Gene058,698.7,1243.6,1,1,185.0
Gene015,700.9,1224.8,1,1,185.0
Gene022,684.7,1242.4,1,1,185.0
Gene026,696.2,1250.6,1,1,185.0
Gene052,710.6,1243.1,1,1,185.0
Gene003,710.8,1261.7,1,1,185.0
Gene013,693.4,1222.2,1,1,185.0
Gene022,691.8,1260.1,1,1,185.0
Gene021,713.1,1238.4,1,1,185.0
Gene019,692.8,1253.6,1,1,185.0
Gene036,723.5,1268.8,1,1,185.0
Gene026,703.0,1253.3,1,1,185.0
Gene026,708.9,1254.3,1,1,185.0
Gene027,701.8,1254.2,1,1,185.0
Gene004,683.4,1260.1,1,1,185.0
Gene020,695.0,1226.8,1,1,185.0
Gene054,693.2,1229.6,1,1,185.0
Gene025,694.8,1229.7,1,1,185.0
Gene008,692.7,1251.7,1,1,185.0
Gene021,701.3,1253.1,1,1,185.0
Gene029,723.5,1262.9,1,1,185.0
Gene022,711.8,1219.8,1,1,185.0
Gene023,693.1,1260.8,1,1,185.0
Gene014,731.6,1244.7,1,1,185.0
Gene020,697.7,1241.5,1,1,185.0
Gene005,712.7,1240.8,1,1,185.0
Gene055,715.3,1228.3,1,1,185.0
Gene022,703.4,1266.5,1,1,185.0
Gene021,690.5,1234.9,1,1,185.0
Gene026,718.2,1229.1,1,1,185.0
Gene025,717.7,1245.9,1,1,185.0
Gene001,710.0,1235.3,1,1,185.0
Gene046,670.7,1276.9,1,1,226.0
Gene020,710.9,1238.1,1,1,185.0
Gene027,715.6,1254.8,1,1,185.0
Gene026,716.1,1265.4,1,1,185.0
Gene009,695.9,1249.5,1,1,179.0
Gene027,701.0,1246.9,1,1,185.0
Gene019,721.3,1244.1,1,1,185.0
Gene022,696.3,1261.8,1,1,185.0
Gene032,700.3,1259.6,1,1,185.0
Gene012,717.3,1248.3,1,1,93.0
Gene020,699.5,1259.9,1,1,185.0
Gene023,723.8,1230.1,1,1,185.0
Gene021,691.7,1238.3,1,1,185.0
Gene055,685.9,1251.1,1,1,185.0
Gene000,721.6,1254.1,1,1,185.0
Gene049,730.9,1264.6,1,1,185.0
Gene057,688.7,1256.6,1,1,185.0
Gene028,737.2,1244.1,1,1,185.0
Gene010,704.4,1238.0,1,1,185.0
Gene022,703.2,1260.0,1,1,185.0
Gene029,729.8,1256.4,1,1,185.0
Gene021,714.7,1246.0,1,1,185.0
Gene005,707.6,1258.8,1,1,185.0
Gene022,718.8,1245.3,1,1,185.0
Gene027,677.5,1267.6,1,1,185.0
Gene020,702.1,1252.8,1,1,185.0
Gene028,725.5,1242.8,1,1,185.0
Gene014,673.0,1247.1,1,1,185.0
Gene020,721.1,1256.3,1,1,185.0
Gene010,709.9,1250.8,1,1,185.0
Gene015,713.8,1265.6,1,1,185.0
Gene029,716.7,1248.6,1,1,151.0
Gene022,704.3,1253.0,1,1,185.0
Gene026,708.9,1253.3,1,1,185.0
Gene029,699.3,1228.3,1,1,185.0
Gene024,720.6,1249.0,1,1,185.0
Gene028,717.9,1241.2,1,1,26.0
Gene037,672.0,457.2,1,1,186.0
Gene034,670.1,422.9,1,1,186.0
Gene038,691.9,456.0,1,1,186.0
Gene001,670.5,465.1,1,1,186.0
Gene003,656.4,456.8,1,1,186.0
Gene006,678.7,481.9,1,1,186.0
Gene009,672.8,447.2,1,1,186.0
Gene004,712.7,441.9,1,1,186.0
Gene045,679.5,458.3,1,1,186.0
Gene040,654.8,461.1,1,1,186.0
Gene005,669.6,484.6,1,1,186.0
Gene038,651.4,463.8,1,1,186.0
Gene043,702.6,443.6,1,1,186.0
Gene036,685.1,456.5,1,1,186.0
Gene014,665.3,478.6,1,1,186.0
Gene040,664.3,458.8,1,1,186.0
Gene029,700.5,441.4,1,1,186.0
Gene007,696.4,455.8,1,1,186.0
Gene007,686.3,438.5,1,1,186.0
Gene005,654.3,444.6,1,1,186.0
Gene032,666.5,457.1,1,1,186.0
Gene027,676.0,435.1,1,1,186.0
Gene006,681.4,449.5,1,1,186.0
Gene025,690.9,463.8,1,1,186.0
Gene004,695.3,468.7,1,1,186.0
Gene027,668.4,452.5,1,1,186.0
Gene006,678.8,457.3,1,1,186.0
Gene040,680.1,481.1,1,1,186.0
Gene041,674.5,483.0,1,1,186.0
Gene047,667.7,476.3,1,1,186.0
Gene005,705.7,475.4,1,1,186.0
Gene008,675.4,493.3,1,1,186.0
Gene030,684.5,433.8,1,1,186.0
Gene046,676.2,461.9,1,1,186.0
Gene009,672.3,454.3,1,1,186.0
Gene002,686.9,448.2,1,1,186.0
Gene056,656.7,490.1,1,1,186.0
Gene003,671.3,487.3,1,1,163.0
Gene044,673.4,448.4,1,1,186.0
Gene001,681.1,471.3,1,1,186.0
Gene033,702.3,441.0,1,1,186.0
Gene031,693.4,431.2,1,1,186.0
Gene007,668.0,442.2,1,1,186.0
Gene032,686.0,467.0,1,1,186.0
Gene001,662.1,471.9,1,1,186.0
Gene009,677.0,481.0,1,1,186.0
Gene001,683.3,463.1,1,1,186.0
Gene001,652.7,446.6,1,1,186.0
Gene009,709.9,443.3,1,1,186.0
Gene003,673.7,452.3,1,1,186.0
Gene035,658.7,470.8,1,1,186.0
Gene008,681.2,458.2,1,1,186.0
Gene043,662.1,448.6,1,1,186.0
Gene002,682.2,464.2,1,1,186.0
Gene000,662.5,463.7,1,1,186.0
Gene009,692.9,464.1,1,1,186.0
Gene005,660.7,427.4,1,1,186.0
Gene022,670.0,464.4,1,1,186.0
Gene033,676.1,476.0,1,1,186.0
Gene053,676.0,444.0,1,1,186.0
Gene000,686.3,443.8,1,1,186.0
Gene027,673.1,447.3,1,1,186.0
Gene004,670.9,439.1,1,1,186.0
Gene013,671.2,461.0,1,1,186.0
Gene006,675.3,457.1,1,1,186.0
Gene007,669.5,452.5,1,1,186.0
Gene031,646.4,448.5,1,1,186.0
Gene025,695.3,444.8,1,1,186.0
Gene048,698.7,446.3,1,1,186.0
Gene008,685.4,457.0,1,1,186.0
Gene003,674.9,478.8,1,1,186.0
Gene034,677.7,432.1,1,1,186.0
Gene003,696.1,451.6,1,1,186.0
Gene026,663.1,466.6,1,1,186.0
Gene047,692.2,439.5,1,1,186.0
Gene057,677.4,460.2,1,1,186.0
Gene054,656.9,463.3,1,1,186.0
Gene002,643.5,462.8,1,1,186.0
Gene052,687.9,435.1,1,1,186.0
Gene016,673.2,467.4,1,1,186.0
Gene024,706.0,440.5,1,1,186.0
Gene000,694.9,448.6,1,1,186.0
Gene000,676.7,433.5,1,1,186.0
Gene008,684.4,443.2,1,1,186.0
Gene028,669.8,472.6,1,1,20.0
Gene030,682.7,462.2,1,1,186.0
Gene006,669.1,468.8,1,1,186.0
Gene047,662.5,420.1,1,1,224.0
Gene030,663.5,456.1,1,1,186.0
Gene028,649.8,452.2,1,1,186.0
Gene031,676.5,439.4,1,1,186.0
Gene030,699.6,484.1,1,1,186.0
Gene021,672.6,465.4,1,1,186.0
Gene006,674.3,463.5,1,1,186.0
Gene009,685.3,467.2,1,1,186.0
Gene037,652.6,442.7,1,1,186.0
Gene037,682.2,456.3,1,1,186.0
Gene031,664.0,462.9,1,1,186.0
Gene003,667.3,457.4,1,1,186.0
Gene000,679.3,456.5,1,1,186.0
Gene024,655.1,448.1,1,1,186.0
Gene003,695.1,472.5,1,1,186.0
Gene012,687.6,435.2,1,1,186.0
Gene035,671.1,445.5,1,1,35.0
Gene003,671.2,446.1,1,1,186.0
Gene058,673.6,461.7,1,1,186.0
Gene006,659.8,462.7,1,1,126.0
Gene004,681.6,458.0,1,1,186.0
Gene000,696.3,453.8,1,1,186.0
Gene041,686.1,457.2,1,1,186.0
Gene011,696.5,481.1,1,1,186.0
Gene004,682.1,453.2,1,1,186.0
Gene003,684.7,452.0,1,1,186.0
Gene000,703.7,470.2,1,1,186.0
Gene002,666.4,423.4,1,1,186.0
Gene007,647.7,463.5,1,1,186.0
Gene032,690.0,436.8,1,1,186.0
Gene004,678.8,476.8,1,1,186.0
Gene040,672.8,456.9,1,1,186.0
Gene008,671.3,448.6,1,1,217.0
Gene009,692.8,471.9,1,1,186.0
Gene007,670.7,466.7,1,1,154.0
Gene039,695.4,449.8,1,1,186.0
Gene042,688.3,440.6,1,1,186.0
Gene037,686.0,453.0,1,1,186.0
Gene028,663.9,461.2,1,1,186.0
Gene059,686.4,484.5,1,1,186.0
Gene014,660.7,446.3,1,1,186.0
Gene052,688.2,455.0,1,1,186.0
Gene007,692.1,459.2,1,1,186.0
Gene004,698.6,480.5,1,1,186.0
Gene007,687.2,481.7,1,1,186.0
Gene004,664.9,439.8,1,1,186.0
Gene002,687.3,461.1,1,1,186.0
Gene006,683.5,454.0,1,1,186.0
Gene003,671.8,455.9,1,1,186.0
Gene053,677.4,437.4,1,1,186.0
Gene006,665.8,456.3,1,1,186.0
Gene002,665.9,449.5,1,1,186.0
Gene025,688.0,435.3,1,1,186.0
Gene029,651.8,440.4,1,1,105.0
Gene005,693.8,430.8,1,1,186.0
Gene003,670.5,463.4,1,1,186.0
Gene052,661.0,457.5,1,1,186.0
Gene003,655.7,481.8,1,1,186.0
Gene006,697.9,462.1,1,1,186.0
Gene001,696.0,464.9,1,1,186.0
Gene005,691.8,439.7,1,1,186.0
Gene008,673.2,462.2,1,1,186.0
Gene008,678.3,446.5,1,1,186.0
Gene006,705.1,447.8,1,1,186.0
Gene000,679.8,436.9,1,1,186.0
Gene006,670.2,471.6,1,1,186.0
Gene017,687.7,449.8,1,1,186.0
Gene049,669.9,462.3,1,1,186.0
Gene003,672.3,452.3,1,1,186.0
Gene008,678.8,458.0,1,1,186.0
Gene005,696.2,453.2,1,1,186.0
Gene059,680.5,439.0,1,1,186.0
Gene003,674.2,442.0,1,1,186.0
Gene004,658.2,454.9,1,1,186.0
Gene018,682.6,441.0,1,1,186.0
Gene014,696.4,436.6,1,1,186.0
Gene004,682.8,474.6,1,1,186.0
Gene019,678.4,462.7,1,1,186.0
Gene026,668.8,455.5,1,1,186.0
Gene007,698.7,470.4,1,1,186.0
Gene011,684.2,443.9,1,1,186.0
Gene008,693.5,447.4,1,1,186.0
Gene049,673.7,440.7,1,1,186.0
Gene006,683.1,467.1,1,1,186.0
Gene000,677.2,450.8,1,1,186.0
Gene000,700.7,462.3,1,1,186.0
Gene053,672.3,449.3,1,1,186.0
Gene001,688.7,460.6,1,1,186.0
Gene007,677.5,453.9,1,1,186.0
Gene003,675.6,464.2,1,1,186.0
Gene002,698.5,480.2,1,1,186.0
Gene010,653.5,450.8,1,1,186.0
Gene048,680.4,456.3,1,1,186.0
Gene002,674.7,467.0,1,1,186.0
Gene008,655.6,463.8,1,1,186.0
Gene008,675.8,434.6,1,1,186.0
Gene004,679.6,453.7,1,1,186.0
Gene045,683.8,424.2,1,1,186.0
Gene039,685.4,456.4,1,1,186.0
Gene004,680.4,421.2,1,1,186.0
Gene010,680.5,435.6,1,1,186.0
Gene029,681.3,436.3,1,1,186.0
Gene002,663.1,460.8,1,1,186.0
Gene009,673.6,485.5,1,1,186.0
Gene025,693.0,461.6,1,1,186.0
Gene003,673.1,436.5,1,1,186.0
Gene037,673.2,432.2,1,1,186.0
Gene058,681.5,463.6,1,1,186.0
Gene005,676.0,446.7,1,1,186.0
Gene006,671.8,430.1,1,1,186.0
Gene007,664.6,443.8,1,1,186.0
Gene027,669.8,489.3,1,1,186.0
Gene001,710.5,468.6,1,1,186.0
Gene003,666.5,468.2,1,1,186.0
Gene050,693.5,484.9,1,1,186.0
Gene006,678.0,466.1,1,1,186.0
Gene004,683.8,468.0,1,1,115.0
Gene045,676.6,453.5,1,1,186.0
Gene049,679.7,444.8,1,1,186.0
Gene008,699.7,462.2,1,1,186.0
Gene011,685.4,453.6,1,1,186.0
Gene009,689.8,475.8,1,1,186.0
Gene028,670.5,454.8,1,1,186.0
Gene042,680.3,436.9,1,1,186.0
Gene009,649.9,479.6,1,1,186.0
Gene040,678.6,460.2,1,1,186.0
Gene044,682.5,453.0,1,1,186.0
Gene027,675.0,469.3,1,1,186.0
Gene006,681.1,472.9,1,1,186.0
Gene006,685.4,439.1,1,1,186.0
Gene034,664.7,454.7,1,1,186.0
Gene032,682.2,464.0,1,1,186.0
Gene000,681.3,456.6,1,1,186.0
Gene006,670.7,454.8,1,1,186.0
Gene008,676.0,442.0,1,1,186.0
Gene009,671.2,447.6,1,1,186.0
Gene003,701.1,470.8,1,1,195.0
Gene007,672.5,457.6,1,1,186.0
Gene002,701.1,464.8,1,1,186.0
Gene024,689.6,455.4,1,1,186.0
Gene007,664.0,438.8,1,1,186.0
Gene008,656.5,442.4,1,1,206.0
Gene022,672.5,462.1,1,1,186.0
Gene045,663.5,470.4,1,1,186.0
Gene005,687.5,461.2,1,1,186.0
Gene028,683.3,445.0,1,1,186.0
Gene004,665.1,439.0,1,1,186.0
Gene006,698.0,475.9,1,1,186.0
Gene048,682.0,469.1,1,1,186.0
Gene011,667.7,448.7,1,1,186.0
Gene002,675.2,461.6,1,1,186.0
Gene002,683.5,447.5,1,1,186.0
Gene002,698.5,476.5,1,1,186.0
Gene000,661.3,451.8,1,1,186.0
Gene021,650.9,453.6,1,1,186.0
Gene007,676.9,473.5,1,1,186.0
Gene021,684.3,447.8,1,1,186.0
Gene008,653.2,457.0,1,1,186.0
Gene019,692.1,462.5,1,1,186.0
Gene026,686.1,447.1,1,1,186.0
Gene045,687.0,477.1,1,1,29.0
Gene058,697.0,445.5,1,1,186.0
Gene036,675.0,458.9,1,1,186.0
Gene000,690.8,458.2,1,1,186.0
Gene058,685.1,461.6,1,1,186.0
Gene008,684.7,459.1,1,1,186.0
Gene034,665.4,451.2,1,1,186.0
Gene059,673.8,448.3,1,1,186.0
Gene003,677.7,432.6,1,1,186.0
Gene003,685.0,480.4,1,1,186.0
Gene007,676.7,462.5,1,1,186.0
Gene035,672.0,476.5,1,1,186.0
Gene034,687.9,463.9,1,1,186.0
Gene004,673.9,440.9,1,1,186.0
Gene002,666.3,455.2,1,1,186.0
Gene001,678.0,454.2,1,1,186.0
Gene008,686.0,456.4,1,1,186.0
Gene034,683.9,449.8,1,1,186.0
Gene010,646.8,443.2,1,1,186.0
Gene002,673.4,480.3,1,1,186.0
Gene002,674.6,457.0,1,1,186.0
Gene016,675.4,462.5,1,1,186.0
Gene000,679.1,442.8,1,1,186.0
Gene045,655.9,448.3,1,1,10.0
Gene005,669.3,457.1,1,1,186.0
Gene008,672.3,450.3,1,1,170.0
Gene000,684.8,479.3,1,1,186.0
Gene003,695.2,464.1,1,1,186.0
Gene016,683.2,460.2,1,1,52.0
Gene014,655.9,476.6,1,1,186.0
Gene003,675.9,455.4,1,1,186.0
Gene005,682.3,436.9,1,1,186.0
Gene026,669.9,446.3,1,1,186.0
Gene006,679.9,457.7,1,1,186.0
Gene030,676.1,466.5,1,1,186.0
Gene058,667.1,452.3,1,1,186.0
Gene035,674.3,466.4,1,1,186.0
Gene004,682.8,458.9,1,1,186.0
Gene058,673.2,447.4,1,1,186.0
Gene004,697.8,493.2,1,1,186.0
Gene007,684.3,437.7,1,1,186.0
Gene022,664.7,448.4,1,1,186.0
Gene046,663.6,456.4,1,1,186.0
Gene025,707.2,450.4,1,1,186.0
Gene004,671.7,463.9,1,1,168.0
Gene024,686.3,453.4,1,1,186.0
Gene002,695.1,440.7,1,1,186.0
Gene005,657.6,466.6,1,1,186.0
Gene054,674.3,460.3,1,1,186.0
Gene044,675.7,445.1,1,1,186.0
Gene009,699.7,467.9,1,1,186.0
Gene007,651.2,481.0,1,1,186.0
Gene004,676.3,465.1,1,1,28.0
Gene045,699.6,440.2,1,1,186.0
Gene000,686.4,456.1,1,1,186.0
Gene002,673.1,466.3,1,1,186.0
Gene030,696.3,467.2,1,1,186.0
Gene021,675.2,443.8,1,1,186.0
Gene008,675.0,457.8,1,1,186.0
Gene058,700.8,468.5,1,1,186.0
Gene009,654.5,476.4,1,1,186.0
Gene010,698.0,449.5,1,1,186.0
Gene013,790.6,156.9,1,1,187.0
Gene003,750.4,173.5,1,1,187.0
Gene015,767.8,151.4,1,1,187.0
Gene002,756.1,184.2,1,1,187.0
Gene015,780.1,177.8,1,1,187.0
Gene014,748.1,159.3,1,1,187.0
Gene010,765.0,164.3,1,1,187.0
Gene018,731.0,162.3,1,1,187.0
Gene054,737.7,190.8,1,1,187.0
Gene001,753.1,135.4,1,1,187.0
Gene055,755.9,182.6,1,1,145.0
Gene013,750.5,176.2,1,1,187.0
Gene011,773.3,152.3,1,1,187.0
